_id,song,orig,cover,in_album
5f12ecf40bad3a78ca43b805,High Heel Sneakers,Tommy Tucker,Elvis Presley,"Complete Single Collection (disc 5: Feb.'66 - Mar.'68)"
5f12ecf40bad3a78ca43b806,High Heel Sneakers,Tommy Tucker,Jerry Lee Lewis,At His Best
5f12ecf40bad3a78ca43b807,High Heel Sneakers,Tommy Tucker,The Mummies,"Runnin' on Empty, Volume 2"
5f12ecf40bad3a78ca43b808,High Hopes,Pink Floyd,Gregorian,"Masters of Chant, Chapter IV"
5f12ecf40bad3a78ca43b809,High Hopes,Pink Floyd,Nightwish,End of an Era (disc 1)
5f12ecf40bad3a78ca43b80a,High Hopes,Tim Scott,Bruce Springsteen,High Hopes
5f12ecf40bad3a78ca43b80b,High Life,Counting Crows,The Rocket Summer,Dead and Dreaming: An Indie Tribute to Counting Crows
5f12ecf40bad3a78ca43b80c,"High 'n' Dry (Saturday Night)",Def Leppard,Jizzy Pearl,Leppardmania: A Tribute to Def Leppard
5f12ecf40bad3a78ca43b80d,High Noon,DJ Shadow,Juno,Juno & The Dismemberment Plan
5f12ecf40bad3a78ca43b80e,High Noon,DJ Shadow,Therapy?,Music Through a Cheap Transistor: The BBC Sessions (disc 2)
5f12ecf40bad3a78ca43b80f,High Noon (Do Not Forsake Me),Tex Ritter,Frankie Laine,High Noon 20 Greatest Hits
5f12ecf40bad3a78ca43b810,High On A Cloud,The Traits,The Pandoras,"It's About Time"
5f12ecf40bad3a78ca43b811,High Rise,Hawkwind,Spirits Burning,Daze of the Underground (disc 2)
5f12ecf40bad3a78ca43b812,High Roller,Cheap Trick,Scrawl,Bloodsucker
5f12ecf40bad3a78ca43b813,High School Confidential,Jerry Lee Lewis,Bruce Springsteen,"Boss's Birthday Party Disc 1"
5f12ecf40bad3a78ca43b814,High School Confidential,Jerry Lee Lewis,Fairport Convention,Moat On The Ledge (Live)
5f12ecf40bad3a78ca43b815,High School Confidential,Jerry Lee Lewis,The Blasters,Testament: The Complete Slash Recordings 1981-1985 (disc 1)
5f12ecf40bad3a78ca43b816,High School Girls,The Victims,Bantam Rooster,"Fuck All Y'All"
5f12ecf40bad3a78ca43b817,High Tide or Low Tide,Bob Marley & The Wailers,Paula Fuga,"Misery's End"
5f12ecf40bad3a78ca43b818,High Time,Grateful Dead,Henry Kaiser,Eternity Blue
5f12ecf40bad3a78ca43b819,High Time,The Sonics,The Young Fresh Fellows,Right On - Singles and Rare Tracks (Disc 1)
5f12ecf40bad3a78ca43b81a,High Time We Went,Joe Cocker,Lou Ann Barton,Read My Lips
5f12ecf40bad3a78ca43b81b,High Time We Went,Joe Cocker,"Screamin' Cheetah Wheelies",Hempilation: Freedom is NORML
5f12ecf40bad3a78ca43b81c,High Voltage,AC/DC,Aerobitch,An Urge to Play Loud
5f12ecf40bad3a78ca43b81d,High Voltage,AC/DC,Electric Frankenstein,"Hell Ain't a Bad Place to Be: A Tribute to AC/DC"
5f12ecf40bad3a78ca43b81e,High Voltage,AC/DC,Screaming Jets,Stealth
5f12ecf40bad3a78ca43b81f,High Voltage,AC/DC,The Jab,Comeback in Black: A Punk Tribute to AC/DC
5f12ecf40bad3a78ca43b820,High Voltage,Aerobitch,AC/DC,Bonfire (disc 1: Live From the Atlantic Studios)
5f12ecf40bad3a78ca43b821,Highball Shooter,Deep Purple,Glenn Hughes,Building The Machine
5f12ecf40bad3a78ca43b822,Higher and Higher,Jackie Wilson,Bette Midler,Bette Midler
5f12ecf40bad3a78ca43b823,Higher and Higher,Jackie Wilson,Bonnie Bramlett,"It's Time, Lady's Choice"
5f12ecf40bad3a78ca43b824,Higher and Higher,Jackie Wilson,Erma Franklin,Super Soul Sister
5f12ecf40bad3a78ca43b825,Higher and Higher,Jackie Wilson,Rita Coolidge,The Collection
5f12ecf40bad3a78ca43b826,Higher and Higher,Jackie Wilson,The Flying Pickets,The Best of The Flying Pickets
5f12ecf40bad3a78ca43b827,Higher and Higher,Jackie Wilson,The Mint Juleps,Modern A Cappella
5f12ecf40bad3a78ca43b828,Higher Ground,Stevie Wonder,Ellen McIlwaine,Gilles Peterson Digs America: Brownswood USA
5f12ecf40bad3a78ca43b829,Higher Ground,Stevie Wonder,Eric Clapton,"Conception: An Interpretation of Stevie Wonder's Songs"
5f12ecf40bad3a78ca43b82a,Higher Ground,Stevie Wonder,Ike & Tina Turner,1-A-Jewel Paula Ronn
5f12ecf40bad3a78ca43b82b,Higher Ground,Stevie Wonder,Jon Butcher,King Biscuit Flower Hour: Jon Butcher
5f12ecf40bad3a78ca43b82c,Higher Ground,Stevie Wonder,"Mama's Boys",The Collection
5f12ecf40bad3a78ca43b82d,Higher Ground,Stevie Wonder,Michael McDonald,The Very Best of Michael McDonald
5f12ecf40bad3a78ca43b82e,Higher Ground,Stevie Wonder,Red Hot Chili Peppers,Best Pub Jukebox Ever! Disc 1
5f12ecf40bad3a78ca43b82f,Higher Ground,Stevie Wonder,The Blind Boys of Alabama,Higher Ground
5f12ecf40bad3a78ca43b830,Higher Ground,Vanessa Williams,Barbra Streisand,Higher Ground
5f12ecf40bad3a78ca43b831,Higher love,Depeche Mode,Diesel Christ,Diesel Mode (A tribute to the masses)
5f12ecf40bad3a78ca43b832,Higher Love,Steve Winwood,James Vincent McMorrow,"We Don't Eat"
5f12ecf40bad3a78ca43b833,Higher Than Heaven,Kelle Bryan,Bardot,Bardot
5f12ecf40bad3a78ca43b834,Highway 49,"Howlin' Wolf",Izzy Stradlin,Guns Without Roses Live
5f12ecf40bad3a78ca43b835,Highway 61 Revisited,Bob Dylan,Bruce Springsteen,Acoustic Tales (Disc 1)
5f12ecf40bad3a78ca43b836,Highway 61 Revisited,Bob Dylan,Dr. Feelgood,Uncut 2002.06: Hard Rain vol. 2
5f12ecf40bad3a78ca43b837,Highway 61 Revisited,Bob Dylan,Johnny Winter,Second Winter
5f12ecf40bad3a78ca43b838,Highway 61 Revisited,Bob Dylan,X,See How We Are
5f12ecf40bad3a78ca43b839,"Highway '61 Revisited",Bob Dylan,PJ Harvey,Rid of Me
5f12ecf40bad3a78ca43b83a,Highway Cafe,Kinky Friedman,Tom Waits,Tales From Underground 5
5f12ecf40bad3a78ca43b83b,Highway Kind,Townes Van Zandt,Cowboy Junkies,Poet: A Tribute To Townes Van Zandt
5f12ecf40bad3a78ca43b83c,Highway Kind,Townes Van Zandt,Lyle Lovett,Step Inside This House (disc 2)
5f12ecf40bad3a78ca43b83d,Highway Patrol,Red Simpson,Junior Brown,Guit With It
5f12ecf40bad3a78ca43b83e,Highway Patrolman,Bruce Springsteen,Dar Williams,"Badlands: A Tribute to Bruce Springsteen's Nebraska"
5f12ecf40bad3a78ca43b83f,Highway Patrolman,Bruce Springsteen,Johnny Cash,"Love, God, Murder (disc 3: Murder)"
5f12ecf40bad3a78ca43b840,Highway Star,Deep Purple,Acid Drinkers,Fishdick
5f12ecf40bad3a78ca43b841,Highway Star,Deep Purple,Buckcherry,"Classic Rock Songbook, Volume 2"
5f12ecf40bad3a78ca43b842,Highway Star,Deep Purple,Faith No More,Who Cares a Lot?: Greatest Hits (bonus disc)
5f12ecf40bad3a78ca43b843,Highway Star,Deep Purple,Hookers,Highway Star / Ready to Burn
5f12ecf40bad3a78ca43b844,Highway Star,Deep Purple,Metal Church,Metal Church
5f12ecf40bad3a78ca43b845,Highway Star,Deep Purple,Point Blank,The Hard Way
5f12ecf40bad3a78ca43b846,Highway Star,Deep Purple,Quintorigo,Grigio
5f12ecf40bad3a78ca43b847,Highway Star,Deep Purple,Stryper,The Covering
5f12ecf40bad3a78ca43b848,Highway Star,Deep Purple,The Accüsed,Hymns for the Deranged
5f12ecf40bad3a78ca43b849,Highway Star,Deep Purple,Type O Negative,NASCAR: Crank It Up
5f12ecf40bad3a78ca43b84a,Highway Star,Deep Purple,X-Cops,You Have the Right to Remain Silent...
5f12ecf40bad3a78ca43b84b,Highway to Hell,AC/DC,2Cellos,In2ition
5f12ecf40bad3a78ca43b84c,Highway to Hell,AC/DC,Angry Samoans,High Voltage: The Ultimate AC/DC Tribute (disc 2)
5f12ecf40bad3a78ca43b84d,Highway to Hell,AC/DC,Be My Guest,La Musique de Paris Dernière Best of
5f12ecf40bad3a78ca43b84e,Highway to Hell,AC/DC,Ed Kuepper,Sings His Greatest Hits for You
5f12ecf40bad3a78ca43b84f,Highway to Hell,AC/DC,Guided by Voices,"King's Ransom: Happy Motherfuckers and Sad Clowns"
5f12ecf40bad3a78ca43b850,Highway to Hell,AC/DC,Hayseed Dixie,A Hillbilly Tribute to AC/DC
5f12ecf40bad3a78ca43b851,Highway to Hell,AC/DC,Iced Earth,Enter the Realm of the Gods
5f12ecf40bad3a78ca43b852,Highway to Hell,AC/DC,Joe Lynn Turner,AC/DC: We Salute You
5f12ecf40bad3a78ca43b853,Highway to Hell,AC/DC,Knorkator,Hasenchartbreaker
5f12ecf40bad3a78ca43b854,Highway to Hell,AC/DC,Lazlo Bane,Guilty Pleasures
5f12ecf40bad3a78ca43b855,Highway to Hell,AC/DC,Mambo Kurt,Mambo Kurt
5f12ecf40bad3a78ca43b856,Highway to Hell,AC/DC,Marilyn Manson,From Highway to Hell
5f12ecf40bad3a78ca43b857,Highway to Hell,AC/DC,Mutiny Within,The Metal Forge Volume Two: A Tribute to AC/DC
5f12ecf40bad3a78ca43b858,Highway To Hell,AC/DC,Nashville Pussy,High as Hell
5f12ecf40bad3a78ca43b859,Highway to Hell,AC/DC,P!nk,Funhouse Tour: Live in Australia
5f12ecf40bad3a78ca43b85a,Highway To Hell,AC/DC,Phish,"Live Phish 15: 1996-10-31: The Omni, Atlanta, GA, USA (disc 1)"
5f12ecf40bad3a78ca43b85b,Highway to Hell,AC/DC,Quiet Riot,Alive and Well
5f12ecf40bad3a78ca43b85c,Highway to Hell,AC/DC,Red Star Belgrade,Down to the Promised Land: 5 Years of Bloodshot Records (disc 2)
5f12ecf40bad3a78ca43b85d,Highway To Hell,AC/DC,Sam Kinison,Leader of the Banned
5f12ecf40bad3a78ca43b85e,Highway to Hell,AC/DC,Texas Lightning,"Meanwhile, Back at the Ranch..."
5f12ecf40bad3a78ca43b85f,Highway to Hell,AC/DC,The BellRays,"Triple J: Like a Version, Volume 3"
5f12ecf40bad3a78ca43b860,Highway to Hell,AC/DC,The Electric Hellfire Club,Empathy for the Devil (disc 1)
5f12ecf40bad3a78ca43b861,Highway To Hell,AC/DC,Tiny Tim,Live in Chicago
5f12ecf40bad3a78ca43b862,Highwayman,Jimmy Webb,Glen Campbell,All the Best
5f12ecf40bad3a78ca43b863,Highwayman,Jimmy Webb,Iced Earth,Plagues of Babylon
5f12ecf40bad3a78ca43b864,Highwayman,Jimmy Webb,Johnny Cash,The Best of Johnny Cash in Concert
5f12ecf40bad3a78ca43b865,Highwayman,Jimmy Webb,The Highwaymen,Highwayman
5f12ecf40bad3a78ca43b866,Highwayman,Jimmy Webb,Willie Nelson,The Best of Willie Nelson
5f12ecf40bad3a78ca43b867,Hi-Heel Sneakers,Tommy Tucker,Ike & Tina Turner,I Want to Take You Higher
5f12ecf40bad3a78ca43b868,Hi-Heel Sneakers,Tommy Tucker,Paul McCartney,Unplugged (The Official Bootleg)
5f12ecf40bad3a78ca43b869,Hi-Heel Sneakers,Tommy Tucker,Ramsey Lewis,"Ramsey Lewis's Finest Hour"
5f12ecf40bad3a78ca43b86a,Hijo De La Luna,Mecano,Loona,Lunita
5f12ecf40bad3a78ca43b86b,Hijo de la Luna,Mecano,Sarah Brightman,La Luna
5f12ecf40bad3a78ca43b86c,Hijo de la luna,Mecano,Stravaganzza,Hijo del miedo
5f12ecf40bad3a78ca43b86d,Hijo de la luna,Mecano,Valensia,Luna Luna
5f12ecf40bad3a78ca43b86e,Hijos del agobio,Triana,Eskorzo,La Sopa Boba!
5f12ecf40bad3a78ca43b86f,Hikky-Burr,Quincy Jones,The Goldern Horn Big Band,"Respect Overdue, Volume 2"
5f12ecf40bad3a78ca43b870,"Hi-Lili, Hi-Lo",Dinah Shore,Rickie Lee Jones,Pop Pop
5f12ecf40bad3a78ca43b871,"Hillbilly Willie's Blues",Blind Willie McTell,"Alvin 'Youngblood' Hart","Big Mama's Door"
5f12ecf40bad3a78ca43b872,Hip Hug Her,"Booker T. & The MG's",BWB,"Groovin'"
5f12ecf40bad3a78ca43b873,Hip Priest,The Fall,Dustdevils,Struggling Electric and Chemical
5f12ecf40bad3a78ca43b874,Hippy Hippy Shake,Chan Romero,The Beatles,"Rockin' At The Star-Club"
5f12ecf40bad3a78ca43b875,Hippy Hippy Shake,Chan Romero,The Swinging Blue Jeans,Lost and Found 1962-1969 (disc 1)
5f12ecf40bad3a78ca43b876,Hippy Hippy Shake,The Swinging Blue Jeans,The Georgia Satellites,The Ultimate Chick Flick Soundtrack (disc 1)
5f12ecf40bad3a78ca43b877,"Hips Don't Lie",Shakira,The Fray,"Radio 1's Live Lounge, Volume 2 (disc 2)"
5f12ecf40bad3a78ca43b878,Hiroshima,Sandra,Molotow Soda,Punk Chartbusters
5f12ecf40bad3a78ca43b879,Hiroshima,Wishful Thinking,Freedom Call,Live Invasion (disc 2: Taragon EP)
5f12ecf40bad3a78ca43b87a,Hiroshima,Wishful Thinking,Sandra,18 Greatest Hits
5f12ecf40bad3a78ca43b87b,Hiroshima Mon Amour,Ultravox,The Church,A Box of Birds
5f12ecf40bad3a78ca43b87c,His Cheeseburger,VeggieTales,Tait,Veggie Rocks!
5f12ecf40bad3a78ca43b87d,His Latest Flame,Del Shannon,Scorpions,Face the Heat
5f12ecf40bad3a78ca43b87e,His Latest Flame,Del Shannon,Sha Na Na,Whole Lotta Sha-Na-Na
5f12ecf40bad3a78ca43b87f,His Latest Flame,Elvis Presley,Elvis Costello,Such Unlikely Covers (disc 2)
5f12ecf40bad3a78ca43b880,His Latest Flame,Elvis Presley,Motorcycle Boy,Big Rock Candy Mountain
5f12ecf40bad3a78ca43b881,His Latest Flame,Elvis Presley,The Residents,The King And Eye
5f12ecf40bad3a78ca43b882,His Name Is Andrew,David Ackles,Martin Carthy,Landfall
5f12ecf40bad3a78ca43b883,History Never Repeats,Split Enz,Pearl Jam,Christmas Singles 1991-2009
5f12ecf40bad3a78ca43b884,"Hit 'Em Up Style",Blu Cantrell,Carolina Chocolate Drops,Genuine Negro Jig
5f12ecf40bad3a78ca43b885,Hit Me With Your Best Shot,Eddie Schwartz,Pat Benatar,"I Love Rock & Roll: Hits of the 80s, Volume 4"
5f12ecf40bad3a78ca43b886,Hit Me with your Best Shot,Pat Benatar,Richard Cheese,[non-album tracks]
5f12ecf40bad3a78ca43b887,Hit or miss,Odetta,Bo Diddley,Big Bad Bo
5f12ecf40bad3a78ca43b888,Hit or Miss,The Damned,Fastbacks,Another Damned Seattle Compilation
5f12ecf40bad3a78ca43b889,Hit or Miss,The Damned,Goo Goo Dolls,Only One
5f12ecf40bad3a78ca43b88a,Hit That Perfect Beat,Bronski Beat,Chinese Detectives,Strange Love 3
5f12ecf40bad3a78ca43b88b,Hit the Lights,Metallica,Black Tide,Light From Above
5f12ecf40bad3a78ca43b88c,Hit the Lights,Metallica,Ritual Carnage,Every Nerve Alive
5f12ecf40bad3a78ca43b88d,Hit The Lights,Metallica,Sloppy Seconds,A Punk Tribute to Metallica
5f12ecf40bad3a78ca43b88e,Hit the Road Jack,Ray Charles,Arrested Development,The Heroes of the Harvest
5f12ecf40bad3a78ca43b88f,Hit The Road Jack,Ray Charles,Big Youth,Natty Universal Dread - Hotter Fire (1975-1979)
5f12ecf40bad3a78ca43b890,Hit the Road Jack,Ray Charles,John Mellencamp,Skin It Back
5f12ecf40bad3a78ca43b891,Hit the Road Jack,Ray Charles,Stampeders,Steamin
5f12ecf40bad3a78ca43b892,Hit the Road Jack,Ray Charles,Suzi Quatro,Quatro
5f12ecf40bad3a78ca43b893,Hit the Road Jack,Ray Charles,The Easybeats,Vigil
5f12ecf40bad3a78ca43b894,Hit The Road Jack,Ray Charles,The Residents,Commercial Album
5f12ecf40bad3a78ca43b895,Hit the Road Jack,Ray Charles,Tokyo Ska Paradise Orchestra,Ska Para Toujou
5f12ecf40bad3a78ca43b896,"Hit The Road, Jack",Percy Mayfield,Ray Charles,Ray Charles 16 Greatest Hits
5f12ecf40bad3a78ca43b897,"Hit The Road, Jack",Ray Charles,Buster Poindexter,Buster Goes Berserk
5f12ecf40bad3a78ca43b898,Hitch Hike,Marvin Gaye,The Rolling Stones,Out of Our Heads
5f12ecf40bad3a78ca43b899,Hitch Hike,Marvin Gaye,The Sonics,Here Are The Sonics
5f12ecf40bad3a78ca43b89a,Hitch Hike,Marvin Gaye,The Spiders,The Life and Crimes of Alice Cooper (disc 1)
5f12ecf40bad3a78ca43b89b,Hitch Hiking Woman,Black Ace,Peter Green Splinter Group,The Best of Peter Green Splinter Group
5f12ecf40bad3a78ca43b89c,Hitchcock Railway,Dunn and McCashen,Joe Cocker,Definite 1964 - 1986
5f12ecf40bad3a78ca43b89d,Hitchcock Railway,José Feliciano,Claire Lynch,Bluegrass Goes to Town: Pop Songs Bluegrass Style
5f12ecf40bad3a78ca43b89e,Hitchcock Railway,José Feliciano,Dunn and McCashen,Mobius
5f12ecf40bad3a78ca43b89f,Hitchcock Railway,José Feliciano,SoulCake and the Horns Deelite,Potatoes and Alligators
5f12ecf40bad3a78ca43b8a0,Hobbit Motherfuckers,Turbonegro,Motosierra,Alpha Motherfuckers
5f12ecf40bad3a78ca43b8a1,Hobbit Motherfuckers,Turbonegro,The Dwarves,Alpha Motherfuckers: A Tribute to Turbonegro
5f12ecf40bad3a78ca43b8a2,"Hobo Bill's Last Ride",Jimmie Rodgers,Doc Watson,Suwannee Springfest 25-3-2000
5f12ecf40bad3a78ca43b8a3,"Hobo Bill's Last Ride",Jimmie Rodgers,Hank Snow,"I'm Movin' On"
5f12ecf40bad3a78ca43b8a4,"Hobo Bill's last Ride",Jimmie Rodgers,Iris DeMent,The Songs of Jimmie Rodgers: A Tribute
5f12ecf40bad3a78ca43b8a5,"Hobo Bill's Last Ride",Jimmie Rodgers,Merle Haggard,"Same Train, a Different Time"
5f12ecf40bad3a78ca43b8a6,Hobo Blues,John Lee Hooker,Cuby & the Blizzards,Desolation
5f12ecf40bad3a78ca43b8a7,Hobo Blues,John Lee Hooker,G. Love & Special Sauce,"Front Porch Loungin'"
5f12ecf40bad3a78ca43b8a8,"Hobo's Lullaby",Woody Guthrie,Emmylou Harris,Folkways: A Vision Shared
5f12ecf40bad3a78ca43b8a9,Hocus Pocus,Focus,Gary Hoey,Hocus Pocus Live
5f12ecf40bad3a78ca43b8aa,Hocus Pocus,Focus,Helloween,Metal Jukebox
5f12ecf40bad3a78ca43b8ab,Hocus Pocus,Focus,Spies Who Surf,20 Explosive Dynamic Super Smash Hit Explosions!
5f12ecf40bad3a78ca43b8ac,Hocus Pocus,Focus,The Vandals,Peace Thru Vandalism: When in Rome Do as the Vandals
5f12ecf40bad3a78ca43b8ad,Hokey Pokey,[unknown],Haunted Garage,Possession Park
5f12ecf40bad3a78ca43b8ae,"Hold an Old Friend's Hand",Rita Coolidge,The Walker Brothers,No Regrets
5f12ecf40bad3a78ca43b8af,"Hold an Old Friend's Hand",Rita Coolidge,Tiffany,Greatest Hits
5f12ecf50bad3a78ca43b8b0,"Hold an Old Friend's Hand",Rita Coolidge,Tracy Nelson,Tracy Nelson
5f12ecf50bad3a78ca43b8b1,Hold Back the Night,The Trammps,Graham Parker & The Rumour,BBC Live in Concert
5f12ecf50bad3a78ca43b8b2,Hold Back the Rain,Duran Duran,Buck-O-Nine,The Duran Duran Tribute Album
5f12ecf50bad3a78ca43b8b3,Hold Her Tight,The Osmonds,Paul Gilbert,Beehive Live
5f12ecf50bad3a78ca43b8b4,Hold Me Baby (feat. Wild Child Butler),Willie Dixon,Holly Golightly,Laugh It All Up
5f12ecf50bad3a78ca43b8b5,Hold Me Jesus,Rich Mullins,Amy Grant,Awesome God: A Tribute to Rich Mullins
5f12ecf50bad3a78ca43b8b6,Hold Me Jesus,Rich Mullins,Reflescent Tide,The Mother of All Tribute Albums
5f12ecf50bad3a78ca43b8b7,Hold Me Now,Thompson Twins,Cosmicity,Resynthesized
5f12ecf50bad3a78ca43b8b8,Hold Me Now,Thompson Twins,Duncan Sheik,Covers 80s
5f12ecf50bad3a78ca43b8b9,Hold Me Now,Thompson Twins,The General Store,Local Honey
5f12ecf50bad3a78ca43b8ba,Hold Me Now,Thompson Twins,Wayne Wonder,50 First Dates
5f12ecf50bad3a78ca43b8bb,Hold Me Tight,The Beatles,The Smithereens,Meet the Smithereens
5f12ecf50bad3a78ca43b8bc,"Hold Me, Thrill Me, Kiss Me",Mel Carter,Gloria Estefan,"Hold Me, Thrill Me, Kiss Me"
5f12ecf50bad3a78ca43b8bd,Hold My Hand,The Rutles,The Pussywillows,Rutles Highway Revisited: A Tribute to the Rutles
5f12ecf50bad3a78ca43b8be,Hold My Own,Biohazard,Fury of Five,"This Time It's Personal"
5f12ecf50bad3a78ca43b8bf,Hold On,Ian Gomm,Chris von Sneidern,The Stiff Generation
5f12ecf50bad3a78ca43b8c0,Hold On,Ian Thomas,Santana,Shangó
5f12ecf50bad3a78ca43b8c1,Hold On,Sharon Tandy,Helium Vola,In lichter Farbe steht der Wald
5f12ecf50bad3a78ca43b8c2,Hold On,Tom Waits,Elliott Murphy,Soul Surfing
5f12ecf50bad3a78ca43b8c3,Hold On,Tom Waits,Pearl Jam,Lost Dogs (disc 2)
5f12ecf50bad3a78ca43b8c4,Hold On,Tom Waits,Redbird,Redbird
5f12ecf50bad3a78ca43b8c5,Hold On,Wilson Phillips,Big Daddy,Cutting Their Own Groove
5f12ecf50bad3a78ca43b8c6,"Hold On I'm Comin'",Sam & Dave,Aretha Franklin,Love All The Hurt Away
5f12ecf50bad3a78ca43b8c7,"Hold on I'm Comin'",Sam & Dave,Bill Cosby,Bill Cosby Sings Hooray for the Salvation Army Band!
5f12ecf50bad3a78ca43b8c8,"Hold on I'm Comin'",Sam & Dave,Sam Bush,"Hold On, We're Strummin'"
5f12ecf50bad3a78ca43b8c9,"Hold on I'm Coming",Sam & Dave,Chords,So Far Away
5f12ecf50bad3a78ca43b8ca,"Hold on I'm Coming",Sam & Dave,Chuck Jackson,Any Day Now
5f12ecf50bad3a78ca43b8cb,Hold on Loosely,.38 Special,Dusty Drake,Southern Rock: Country Style
5f12ecf50bad3a78ca43b8cc,Hold On My Heart,Genesis,Daryl Stuermer,Another Side of Genesis
5f12ecf50bad3a78ca43b8cd,"Hold On! I'm Comin'",Sam & Dave,Burton Cummings,Dream of a Child
5f12ecf50bad3a78ca43b8ce,"Hold On, Hold On",Neko Case,Marianne Faithfull,"Easy Come, Easy Go (disc 1)"
5f12ecf50bad3a78ca43b8cf,"Hold On, I'm Comin'",Sam & Dave,Jackie Wilson,The Titan of Soul (disc 2)
5f12ecf50bad3a78ca43b8d0,"Hold On, We're Going Home",Drake,Arctic Monkeys,"BBC Radio 1's Live Lounge 2013 (Deluxe Version)"
5f12ecf50bad3a78ca43b8d1,Hold That Plane,Buddy Guy,Eric Bell,Live Tonite... Plus
5f12ecf50bad3a78ca43b8d2,Hold the Line,Toto,Millie Jackson,Live and Uncensored
5f12ecf50bad3a78ca43b8d3,"Hold What You've Got",Joe Tex,Carly Simon,Coming Around Again
5f12ecf50bad3a78ca43b8d4,Hold Your Head Up,Argent,Fish,Songs From the Mirror
5f12ecf50bad3a78ca43b8d5,Hold Your Head Up,Argent,Lana Lane,Covers Collection
5f12ecf50bad3a78ca43b8d6,Hold Your Head Up,Argent,Mother Love Bone,Mother Love Bone Demos
5f12ecf50bad3a78ca43b8d7,Hold Your Head Up,Argent,Uriah Heep,Raging Silence
5f12ecf50bad3a78ca43b8d8,"Holdin' Out for Love",Cher,Dan Seals,Stones
5f12ecf50bad3a78ca43b8d9,Holding Back the Years,Simply Red,Alyson Williams,"It's About Time"
5f12ecf50bad3a78ca43b8da,Holding Back the Years,Simply Red,Angie Stone,Love & Basketball
5f12ecf50bad3a78ca43b8db,Holding Back the Years,Simply Red,Eric Himan,Dark Horse
5f12ecf50bad3a78ca43b8dc,Holding Back the Years,Simply Red,Erin Bode,Over and Over
5f12ecf50bad3a78ca43b8dd,Holding Out for a Hero,Bonnie Tyler,Emery,"Punk Goes 80's"
5f12ecf50bad3a78ca43b8de,Holding Out for a Hero,Bonnie Tyler,Frou Frou,Shrek 2
5f12ecf50bad3a78ca43b8df,Holding Out for a Hero,Bonnie Tyler,Jennifer Saunders,Shrek 2
5f12ecf50bad3a78ca43b8e0,Holding Out for a Hero,Bonnie Tyler,Sopor Aeternus & The Ensemble of Shadows,Have You Seen This Ghost?
5f12ecf50bad3a78ca43b8e1,Holding Things Together,Merle Haggard,Dwight Yoakam,Reprise Please Baby: The Warner Bros. Years (disc 2)
5f12ecf50bad3a78ca43b8e2,Hole In My Head,Buddy Miller,Dixie Chicks,Fly
5f12ecf50bad3a78ca43b8e3,Hole in My Shoe,Traffic,Neil,"80's Night (disc 10)"
5f12ecf50bad3a78ca43b8e4,Hole in the Sky,Black Sabbath,Coffin Break,Tribute to Black Sabbath: Eternal Masters
5f12ecf50bad3a78ca43b8e5,Hole in the Sky,Black Sabbath,Confessor,Masters of Misery: The Black Sabbath Earache Tribute
5f12ecf50bad3a78ca43b8e6,Hole in the Sky,Black Sabbath,Eidolon,Zero Hour
5f12ecf50bad3a78ca43b8e7,Hole in the Sky,Black Sabbath,Overkill,Fuck You and Then Some
5f12ecf50bad3a78ca43b8e8,Hole in the Sky,Black Sabbath,Pantera,"The Best of Pantera: Far Beyond the Great Southern Cowboys' Vulgar Hits!"
5f12ecf50bad3a78ca43b8e9,Holiday,Bee Gees,Astrud Gilberto,17-Sep-69
5f12ecf50bad3a78ca43b8ea,Holiday,Bee Gees,The Clique,The Clique
5f12ecf50bad3a78ca43b8eb,Holiday,Green Day,Hayseed Dixie,A Hot Piece of Grass
5f12ecf50bad3a78ca43b8ec,Holiday,Green Day,Vitamin String Quartet,"Vitamin String Quartet Performs Green Day's American Idiot"
5f12ecf50bad3a78ca43b8ed,Holiday,Madonna,Captain Jack,"The Captain's Revenge"
5f12ecf50bad3a78ca43b8ee,Holiday,Madonna,Heaven 17,Virgin Voices - A Tribute to Madonna - Volume One
5f12ecf50bad3a78ca43b8ef,Holiday,Madonna,"Mad'House",Absolutely Mad
5f12ecf50bad3a78ca43b8f0,Holiday,Weezer,Anamanaguchi,Weezer: The 8-Bit Album
5f12ecf50bad3a78ca43b8f1,Holiday,Weezer,Deftones,Covers
5f12ecf50bad3a78ca43b8f2,Holiday,Weezer,Glasseater,Rock Music: A Tribute to Weezer
5f12ecf50bad3a78ca43b8f3,Holiday in Cambodia,Dead Kennedys,Atreyu,Covers of the Damned
5f12ecf50bad3a78ca43b8f4,Holiday in Cambodia,Dead Kennedys,BoySetsFire,In Chrysalis
5f12ecf50bad3a78ca43b8f5,Holiday in Cambodia,Dead Kennedys,Foo Fighters,"2007-11-12: Sheffield Arena, Sheffield, UK"
5f12ecf50bad3a78ca43b8f6,Holiday in Cambodia,Dead Kennedys,Laaz Rockit,Annihilation Principal
5f12ecf50bad3a78ca43b8f7,Holiday in Cambodia,Dead Kennedys,Lääz Rockit,Annihilation Principal
5f12ecf50bad3a78ca43b8f8,Holiday in Cambodia,Dead Kennedys,Richard Cheese,Lounge Against the Machine
5f12ecf50bad3a78ca43b8f9,Holiday In Cambodia,Dead Kennedys,Sister Double Happiness,Virus 100
5f12ecf50bad3a78ca43b8fa,Holiday in Spain,Counting Crows,Number One Fan,Dead and Dreaming: An Indie Tribute to Counting Crows
5f12ecf50bad3a78ca43b8fb,Holiday on the Moon,Love and Rockets,Puscifer,New Tales to Tell: A Tribute to Love and Rockets
